	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSSSCG00000007311	448.962827821222	-0.219237439689743	0.0794868001852324	-2.75816159637628	0.00581274550161203	0.0868414745374695
ENSSSCG00000007349	101.579268420794	0.240613192845859	0.0516443092809303	4.65904561792068	3.17678803124566e-06	0.000708467248612045
ENSSSCG00000007351	18.0602716313184	0.48026802562797	0.166260955105756	2.88863988133883	0.00386911898015873	0.0665145269239536
ENSSSCG00000007360	333.447458944862	-0.242493392740836	0.0722107224557298	-3.35813553021161	0.000784701283249694	0.0240582615655462
ENSSSCG00000007366	727.812948763621	0.722282506602788	0.165855882759174	4.35488024052518	1.33139686581605e-05	0.00165459091415919
ENSSSCG00000007401	4.79351723822973	0.749508506914611	0.275375727388694	2.72176678032584	0.0064933950063091	0.0925678377431805
ENSSSCG00000007423	247.624453339444	0.671153145965921	0.150314674517845	4.46498752113683	8.00734187197261e-06	0.00121831332407209
ENSSSCG00000007425	39.2673021276661	0.728628850775139	0.236033053782452	3.08697802743639	0.00202202542393457	0.0438868250083946
ENSSSCG00000007436	2209.39980605198	1.0139592802779	0.236146685249995	4.29376884627656	1.75665368211982e-05	0.00195565773109449
ENSSSCG00000007437	3.17135407259957	0.736493934707476	0.270911908126152	2.71857350162888	0.00655640869861581	0.0933027391726096
ENSSSCG00000007482	1.68470191073477	1.65716452055872	0.516719884423452	3.20708486457369	0.00134087433607014	0.033739465519663
ENSSSCG00000007493	241.375878824826	0.460387070067445	0.11131561960479	4.13587124342463	3.5361043175254e-05	0.00326338530654443
ENSSSCG00000007512	492.64958628526	-0.237148593731328	0.0691601623415305	-3.42897682281641	0.000605861263450813	0.0205916938809587
ENSSSCG00000007513	795.352699081301	-0.115713289287703	0.037373964029011	-3.09609355855007	0.00196088480442695	0.0431994181007211
ENSSSCG00000007541	25.8683714782263	-0.413870787722009	0.144150880385197	-2.87109441590696	0.0040905332822932	0.0690092039748531
ENSSSCG00000007542	117.370253104261	-0.563527393229021	0.168116618726015	-3.35200289834178	0.000802291788511912	0.024464733016902
ENSSSCG00000007557	100.854512932069	1.19495241868462	0.348797521340236	3.4259200412121	0.000612720727643961	0.0206952146183479
ENSSSCG00000007594	4.16237765919497	0.91547166843062	0.332114553481871	2.75649368217341	0.00584247413599653	0.0870223960970023
ENSSSCG00000007650	7.12188467688344	0.642878273121951	0.182904946861819	3.51482168280354	0.000440049358266577	0.0168169097478401
ENSSSCG00000007659	126.29887591511	0.897170946347676	0.188844011216683	4.75085728463078	2.02556058154534e-06	0.000523430575675527
ENSSSCG00000007709	121.545243308783	0.226990248193173	0.0699798079249393	3.24365348982729	0.00118007210385307	0.0310758161476583
ENSSSCG00000007721	1963.74315619405	-0.223732013395387	0.0671561890807748	-3.33151741422201	0.000863738957903191	0.0254546877615782
ENSSSCG00000007793	2.5870060725365	1.38614254422946	0.433491069102014	3.19762653265471	0.00138563606241618	0.0343823253574761
ENSSSCG00000007888	173.077151811836	0.334246854773437	0.116707093412045	2.86398062878105	0.00418353595065884	0.0700699231242035
ENSSSCG00000007903	1.14606291399159	1.32381727085346	0.435520260729486	3.03962270006932	0.00236874691790011	0.0490002539052271
ENSSSCG00000007955	90.8858538245813	-0.369696509863881	0.113068814087518	-3.26965939147224	0.00107677054144422	0.0289271029945741
ENSSSCG00000007983	4.80222011144315	1.35325028765078	0.438425624272044	3.08661312827621	0.00202450894234056	0.0438868250083946
ENSSSCG00000007991	117.299301287842	0.438536124116682	0.16207763389034	2.70571647420143	0.00681572097276323	0.095222193897073
ENSSSCG00000008021	432.807537375176	-0.379189841552796	0.111271995900218	-3.40777424261205	0.000654950573978818	0.021441631777269
ENSSSCG00000008038	261.124511868419	-0.583183298599345	0.168843121053624	-3.4539950159659	0.00055234758340386	0.0195839984249845
ENSSSCG00000008089	82.0172430784163	0.506041015003218	0.116698610472418	4.33630711586597	1.44896459283143e-05	0.00172183529717487
ENSSSCG00000008125	183.557606183054	0.448789231504794	0.120437860434757	3.72631355194083	0.000194300676696467	0.00997859626693529
ENSSSCG00000008126	4.93794455569604	-1.04126378655485	0.314641870644998	-3.30936179733587	0.000935089177437831	0.0264752205368485
ENSSSCG00000008199	19.3272947375537	0.448367394314479	0.15567292302404	2.88018870337034	0.00397437215541093	0.0676807308473744
ENSSSCG00000008201	725.071243220472	-0.128340950500436	0.0379189961962337	-3.38460833288575	0.000712798848020652	0.0225868249910287
ENSSSCG00000008205	93.1762537921944	0.855513863473145	0.297886705790542	2.87194375191317	0.00407955572639441	0.0688954016864117
ENSSSCG00000008227	64.0527690537119	0.384419234998786	0.13709972788543	2.80393871620251	0.00504824995493861	0.0798692995786206
ENSSSCG00000008236	71.9017725919528	0.384688694565685	0.10421006505912	3.69147350927615	0.00022295862157031	0.0109838595830506
ENSSSCG00000008241	6.95070018593663	0.95778663209559	0.329742288706165	2.90465210226365	0.00367661513763706	0.0649568834848896
ENSSSCG00000008261	39.2050278188017	0.934516037950898	0.237422918268124	3.93608184402628	8.28227372945329e-05	0.00578256696665096
ENSSSCG00000008263	9.32893165947815	1.00161842584438	0.29252834011111	3.4240047492969	0.000617055425500269	0.0207127058291637
ENSSSCG00000008317	652.652998295569	0.354790972116547	0.117751642670206	3.01304477857884	0.00258640751155883	0.0516013655492374
ENSSSCG00000008318	6.07547555085267	1.71986641737043	0.422088863958756	4.07465480429847	4.60826509205738e-05	0.0039749799711333
ENSSSCG00000008400	98.2826282753153	0.238480175434046	0.0814503435166312	2.92792105149748	0.00341236679698612	0.0616424150724089
ENSSSCG00000008429	2.43301690561286	-0.890827536764363	0.301180539229217	-2.9577858484621	0.0030985730882803	0.0578954674495049
ENSSSCG00000008486	268.048208835023	0.679157594569982	0.213660479303284	3.17867673415606	0.00147948992492534	0.0355363379255725
ENSSSCG00000008508	442.540202301597	0.162645609513672	0.0573455018512484	2.83624005829729	0.0045648120559068	0.0740928616851074
ENSSSCG00000008510	127.555080649677	-0.810817873931228	0.161858344020062	-5.00942894751679	5.45917764110245e-07	0.000246876144436522
ENSSSCG00000008511	6.22364391140494	-0.740780877047813	0.215684089041811	-3.43456432200806	0.000593507198806564	0.0205128087759002
ENSSSCG00000008549	154.018730355577	0.260745193940946	0.0707609138186483	3.68487601233082	0.000228813999691632	0.0110865830802969
ENSSSCG00000008553	185.955287314581	0.279251117488891	0.0841284511316265	3.31934219318952	0.000902297867260626	0.0259077572474559
ENSSSCG00000008561	32.1231673813338	0.841961960823979	0.182925375279912	4.60276197075234	4.16924635249914e-06	0.000835625396912058
ENSSSCG00000008579	23.5905170555307	0.499556001674892	0.118778521335107	4.2057772403607	2.60186415028553e-05	0.00258282611991758
ENSSSCG00000008633	2624.31815000487	0.30193235554867	0.0999673454223006	3.02030982490524	0.0025251623137786	0.0509319141542739
ENSSSCG00000008637	143.868923000899	-0.184306330005876	0.0618046600566675	-2.98207820958628	0.00286298850329734	0.0545778136225769
ENSSSCG00000008642	71.5013934583548	-0.453017137862668	0.123677672563335	-3.66288537351542	0.000249390155189502	0.0117683238448843
ENSSSCG00000008682	515.631809825399	0.309945498813529	0.101793428132533	3.04484783054939	0.00232798063328441	0.04877673707834
ENSSSCG00000008703	24.9369910829778	-0.625278474785476	0.22410854895877	-2.79006971260392	0.00526966937157507	0.0815147743613384
ENSSSCG00000008733	242.423957398663	-0.282789487848897	0.0813212115906011	-3.47743820237894	0.000506229730400882	0.0187207040285207
ENSSSCG00000008762	476.992824666844	-0.251337170952033	0.0759102966032761	-3.3109760098235	0.000929711787384491	0.0264094293206005
ENSSSCG00000008771	38.2657273361287	1.1050828225471	0.279574863087604	3.95272597236621	7.72659041456946e-05	0.0057176769067814
ENSSSCG00000008820	1176.6537664835	0.562976074929707	0.194829527935655	2.88958291330274	0.00385753264077784	0.0665145269239536
ENSSSCG00000008831	190.276417036437	-0.23114653391116	0.0714764568126479	-3.23388349421174	0.00122119261340223	0.0318096251939013
ENSSSCG00000008891	98.9954482298985	0.72889562253742	0.198501981495629	3.67198159456896	0.00024067701958555	0.0114567891194525
ENSSSCG00000008925	8.74136456878498	-0.442452448411159	0.135058074762356	-3.2760162558935	0.00105282500808215	0.0286621925277213
ENSSSCG00000008937	91.2800740786177	0.537287349035423	0.167828362311087	3.2014097119026	0.00136756926143044	0.0341997351399195
ENSSSCG00000008939	3652.42063709813	0.449591358018186	0.15152896808997	2.96703240103397	0.00300689269862676	0.0565268050042075
ENSSSCG00000008943	100.665158461629	-0.755836070774778	0.197176244338101	-3.8333018935016	0.000126434629208323	0.00765730538091544
ENSSSCG00000008977	2688.17859999604	1.72764498351081	0.30833751605897	5.60309691014179	2.10555422147161e-08	2.14240142034737e-05
ENSSSCG00000008978	3.15929215026206	1.78550269562495	0.486953815129977	3.66667770155648	0.000245722180677289	0.0116289450622857
ENSSSCG00000009002	1021.93746778151	0.507676122502033	0.161257846234272	3.14822586532931	0.00164264715807887	0.0383677126736356
ENSSSCG00000009009	87.052357349189	0.468352004355761	0.113125063691059	4.14012588434704	3.47115283395388e-05	0.00324772230671087
ENSSSCG00000009031	1.56084772747968	1.298052540751	0.430093322111773	3.01807183235843	0.00254388597948869	0.0510687101661314
ENSSSCG00000009048	46.4474364015698	-0.524686411146031	0.183456023599813	-2.86001190285565	0.00423625107746306	0.0708071535329555
ENSSSCG00000009052	337.96543776925	-0.119573625426173	0.0440684649628171	-2.71336034797362	0.00666046352732179	0.0940436654161307
ENSSSCG00000009060	33.4519277679402	-0.502042819724088	0.174344207425372	-2.87960711249319	0.00398171018244762	0.0677348398853159
ENSSSCG00000009076	99.2010226998425	0.395030414524665	0.123772621639881	3.19158154114256	0.00141496165336505	0.0345879515267011
ENSSSCG00000009088	2.9248296380645	-0.993720052017567	0.214747770098377	-4.62738240104816	3.70316379452905e-06	0.000793256665459645
ENSSSCG00000009092	80.4244711671698	-0.445804585042606	0.153904861366694	-2.89662445411929	0.00377200995235471	0.0657476681202727
ENSSSCG00000009120	3.79513060892607	1.24876456019082	0.325456214508204	3.83696640138775	0.000124563506397237	0.00765242975149821
ENSSSCG00000009148	2594.69248298573	-0.348469544236798	0.125699919495809	-2.77223363097234	0.00556730628951438	0.0843659443768575
ENSSSCG00000009166	368.879453398307	-0.256306009612776	0.080141004762638	-3.19818812319492	0.00138294031328143	0.0343823253574761
ENSSSCG00000009178	1618.75143236107	0.271596664906249	0.0968563576158984	2.80411809396462	0.00504544211637423	0.0798692995786206
ENSSSCG00000009220	69.5080901620906	-0.282310517743937	0.103674163823296	-2.72305565179297	0.00646811610874628	0.0924503338458205
ENSSSCG00000009239	109.756671281169	0.756072017403508	0.219628152102891	3.44250957886903	0.000576343453215533	0.0202217056429933
ENSSSCG00000009314	52.5566320098869	-0.533629373546504	0.143000753788387	-3.73165427041156	0.000190226458201408	0.00993196407220551
ENSSSCG00000009322	295.907706337297	0.410984168945535	0.122122911900655	3.3653322095682	0.000764515499748794	0.0236621907526813
ENSSSCG00000009335	162.423192636676	-0.289121653540647	0.0844574008418499	-3.42328381715227	0.000618694421420398	0.0207249900837944
ENSSSCG00000009370	1123.68123637213	-0.312949858750561	0.077614601469047	-4.03210031137461	5.52805804973929e-05	0.00447745199252516
ENSSSCG00000009378	76.2236316967245	0.609409547148239	0.210155972671561	2.89979646736306	0.00373405038523363	0.0655068321892278
ENSSSCG00000009389	35.7295277158451	-0.335827319512908	0.111883975071573	-3.00156764450026	0.0026859335661183	0.0523577061310191
ENSSSCG00000009429	12.8166755926733	-0.782211731217416	0.260632390587804	-3.00120690852466	0.00268911773790676	0.0523577061310191
ENSSSCG00000009448	4.19215925687595	1.00889975008474	0.328160325963603	3.07441110415229	0.00210918568617475	0.0450206152589651
ENSSSCG00000009465	309.829607987291	-0.356734949684803	0.10783974686129	-3.30800989493842	0.000939614896410019	0.0265571710304776
ENSSSCG00000009469	25.9058267341704	1.16883206453665	0.244786186912621	4.77491021564005	1.79787448135443e-06	0.000472087041233066
ENSSSCG00000009513	18.8561326125222	0.888044883093634	0.278934009013277	3.18370960298127	0.00145400801646452	0.0352775715470081
ENSSSCG00000009517	1251.2744777395	-0.347668692798025	0.0795753347578858	-4.36905096102748	1.24787646816828e-05	0.00158920342931254
ENSSSCG00000009548	1119.02261798631	-0.199932085258408	0.0542806297095077	-3.68330445553745	0.000230229908384087	0.0110891802026418
ENSSSCG00000009565	196.383384709653	-0.450873004777179	0.124659121008195	-3.61684729629642	0.000298213112263941	0.0132650348472336
ENSSSCG00000009570	1912.71968197517	-0.125331653594534	0.0372522766162883	-3.36440252727355	0.000767095748281201	0.0236969995863718
ENSSSCG00000009584	1467.87890428557	0.426712910394388	0.122273971568511	3.48980985013068	0.000483364346518339	0.0180900495662496
ENSSSCG00000009591	487.075466538032	-0.333860942965415	0.0780362083546692	-4.27828247943621	1.88340914819334e-05	0.002043018597539
ENSSSCG00000009629	121.013268621817	0.299700061568753	0.0902498949537563	3.32078017068406	0.000897662111352853	0.0259077572474559
ENSSSCG00000009636	22.0637615695735	0.461702614562555	0.165312671118025	2.79290517441898	0.00522370024775809	0.0813693640328923
ENSSSCG00000009649	7.57665978769694	1.22637661691227	0.383929172636144	3.19427827922451	0.00140180919180887	0.03442306754874
ENSSSCG00000009653	80.5344313198568	0.437149475660373	0.127199558515198	3.43672164245871	0.000588800383186745	0.020466499304741
ENSSSCG00000009664	4516.81790645361	0.381795699778565	0.140840128940757	2.71084457711029	0.00671120760837256	0.0945142386369422
ENSSSCG00000009670	42.2847792597712	0.491004170180591	0.141852539855461	3.46137031230384	0.000537432990303063	0.0191873006187146
ENSSSCG00000009671	94.850726747156	0.440730690905293	0.148531991313844	2.96724420784235	0.00300482191234577	0.0565268050042075
ENSSSCG00000009679	2.09827178990591	-0.669457492330945	0.216426112638449	-3.09323807635592	0.00197985234833032	0.0433808832177895
ENSSSCG00000009716	8.67546274649588	-0.686203566922109	0.254887590910815	-2.69218114726586	0.00709863770817651	0.0978664984355955
ENSSSCG00000009720	1011.41776941329	0.921439051105158	0.284135051226021	3.24296156749834	0.00118294166951904	0.0310758161476583
ENSSSCG00000009723	51.6277717359227	-0.367737515852701	0.101673637734711	-3.61684232064374	0.000298218842388666	0.0132650348472336
ENSSSCG00000009730	70.5211293960358	-0.220322578803104	0.0693146511353228	-3.17858598715254	0.00147995313965222	0.0355363379255725
ENSSSCG00000009757	28.0131470532781	0.559668821634442	0.12289972133411	4.55386566836021	5.26689954546356e-06	0.000942254116485128
ENSSSCG00000009759	721.369253273927	0.373847170221802	0.127326624292714	2.93612724203193	0.00332337971117237	0.0606457734252854
ENSSSCG00000009765	25.4506569289552	-0.421088906068731	0.136557290002224	-3.08360619972667	0.002045081035538	0.0441563915896003
ENSSSCG00000009771	454.428484751133	-0.243937733308551	0.0641372974511992	-3.8033678218849	0.000142742170577933	0.00835914581657824
ENSSSCG00000009811	5.10021063831387	0.721461978878717	0.268756181807624	2.68444794097849	0.00726496965312088	0.0992229076785302
ENSSSCG00000009824	17.9253614010352	-0.380645965374517	0.112800644348278	-3.37450169344116	0.000739494609703814	0.023151869703804
ENSSSCG00000009827	1004.24517922987	-0.465020151062297	0.0948047625842359	-4.90502943508895	9.34133297911353e-07	0.000316826876874934
ENSSSCG00000009837	1.73451903156329	1.2426693798115	0.463222814876581	2.68266013655349	0.00730391743806611	0.0995605071746294
ENSSSCG00000009839	235.047024923719	0.77592594041294	0.104904002522942	7.3965332280172	1.39785838258972e-13	1.13785672342803e-09
ENSSSCG00000009840	827.200064425371	0.282100477919796	0.093878868332886	3.00494118569361	0.00265632208445457	0.0521023175119523
ENSSSCG00000009862	18.1878085248439	0.30544973468042	0.109083332106216	2.80015038762292	0.00510788039015272	0.0803794274330089
ENSSSCG00000009888	897.132735707669	0.233673701194005	0.0790859084290757	2.95468188752695	0.00312991595514584	0.058234321999742
ENSSSCG00000009914	53.2744729871499	0.551814633174791	0.191250840316436	2.88529259407059	0.0039105003414357	0.0669192949607919
ENSSSCG00000009921	119.889667598125	1.6815898560584	0.267423788367582	6.28810872182772	3.21356833185176e-10	5.81298804917186e-07
ENSSSCG00000009947	36.0611545451539	0.892357377420066	0.242488141843555	3.68000418756883	0.00023323012358573	0.011170724735217
ENSSSCG00000009951	0.916067200517758	1.29103974952585	0.468622243459209	2.75496899164631	0.00586976981525794	0.0871101664470366
ENSSSCG00000009957	2.89224802716421	1.45122886149537	0.428401504684595	3.3875438009113	0.000705214557869186	0.0224675009826034
ENSSSCG00000009959	238.166570237395	0.32456771453097	0.106552279710082	3.04608888157144	0.00231839290168751	0.0486384490199391
ENSSSCG00000009961	32.3080520840678	0.24536813877399	0.0766985606529959	3.19912312154199	0.00137846285807922	0.0343823253574761
ENSSSCG00000009974	6140.65589383091	0.101885651569958	0.035699451105557	2.85398370044121	0.00431747464219378	0.0718696187882563
ENSSSCG00000010006	18.4853858160949	-0.572158565474692	0.147341721640756	-3.88320809003245	0.000103087272875955	0.00674000322257247
ENSSSCG00000010015	7.39472180505021	0.661557838027046	0.227905845938526	2.90276818175822	0.00369880318444082	0.0650989360461585
ENSSSCG00000010024	95.7622494847627	0.211220413934719	0.0628378644649715	3.36135570062955	0.000775608715453269	0.0239031818362068
ENSSSCG00000010026	1463.82001336703	-0.312218798050293	0.074687461502888	-4.18033752610832	2.910767237351e-05	0.00280398169373221
ENSSSCG00000010044	17804.8975899475	0.830446740416887	0.222348250214534	3.73489217754413	0.000187795629400027	0.00990933534745854
ENSSSCG00000010076	15.6600662569446	0.940689082878731	0.319975754504985	2.93987613009622	0.00328343482247109	0.0601963050786366
ENSSSCG00000010085	339.312513703899	0.493002990906652	0.153580210722917	3.21006846250593	0.00132703361287117	0.0335467503377992
ENSSSCG00000010088	807.880954876569	0.155843209803425	0.0570847206964251	2.73003367454831	0.00633278564271772	0.0912369471357915
ENSSSCG00000010122	429.966132746347	0.308419594251455	0.0981123613387438	3.14353451535635	0.00166920729236386	0.0386004186359142
ENSSSCG00000010164	4.59191113753854	0.763400912136641	0.263726728677179	2.89466644494385	0.0037956162151976	0.0660177692130522
ENSSSCG00000010192	377.146806619196	-0.304114809091463	0.0750576713091039	-4.05174852599745	5.0836288447777e-05	0.00422252436698883
ENSSSCG00000010201	30.126730959313	0.602624619934442	0.19456273956099	3.09732799452865	0.00195273682622412	0.0431350821315178
ENSSSCG00000010214	140.676727460994	0.401423128665821	0.143555318005494	2.79629577115673	0.00516920697699846	0.0809958513816505
ENSSSCG00000010239	192.761262766651	-0.377591590172056	0.130877610422695	-2.88507399357728	0.003913216756921	0.0669192949607919
ENSSSCG00000010261	1229.00086955507	0.750781954433796	0.169408130425609	4.43179410898157	9.34522320823027e-06	0.00132295855504338
ENSSSCG00000010272	5.41641033681894	0.900159597831686	0.300871741312861	2.99183829595899	0.00277303105000923	0.0532369640261205
ENSSSCG00000010276	41.3650175414341	-0.392416921058934	0.121389188756483	-3.23271722201023	0.00122618873219186	0.0318887421087595
ENSSSCG00000010286	1271.93294044382	-0.172975978080935	0.0585819278151222	-2.95271911547238	0.00314988432726051	0.0584056000544431
ENSSSCG00000010294	77.3296549040858	-0.168551299521546	0.0582757641424108	-2.89230526621068	0.00382426171621392	0.0662587751378493
ENSSSCG00000010383	3623.42646472654	0.36595274269976	0.115673278449405	3.16367572187233	0.00155790272564827	0.0369179859877057
ENSSSCG00000010444	1.4566696967227	1.6739593873469	0.453050539816535	3.69486236132679	0.000220005931889279	0.0109198066193825
ENSSSCG00000010445	702.412173747436	0.912510814302877	0.224507437318928	4.06450149358123	4.81352307268556e-05	0.00406031894421352
ENSSSCG00000010448	545.161499275498	0.739123168722027	0.135905610798143	5.43850371137237	5.37298908790021e-08	4.37361311755077e-05
ENSSSCG00000010464	20.8931094809231	0.626715393616658	0.177320994991473	3.53435527274589	0.000408771229403986	0.01619171682408
ENSSSCG00000010471	235.244535580018	0.40664436931296	0.149150201711867	2.72640844360725	0.0064027713035038	0.0917580253706355
ENSSSCG00000010476	274.001218620747	0.403449937779988	0.149578846407135	2.69723926524908	0.00699170138707935	0.096872254112044
ENSSSCG00000010477	103.90611506641	0.409830812444032	0.128504743091361	3.18922712566851	0.00142653747558228	0.0347665121294604
ENSSSCG00000010491	319.638458300505	1.76295702361065	0.373350828149944	4.72198503575467	2.3355387020781e-06	0.000584962616458945
ENSSSCG00000010511	5.70892015904881	0.813102048434533	0.230118651889595	3.53340349318854	0.000410245835329373	0.0162047932964455
ENSSSCG00000010513	15.3086189628848	0.782959268910412	0.139585993778702	5.60915352403985	2.03318603383669e-08	2.14240142034737e-05
ENSSSCG00000010526	33.3059974214635	0.401138616851122	0.148131832113564	2.70798390276839	0.00676933056494672	0.094922223598047
ENSSSCG00000010539	5089.70143632444	0.552223867430909	0.20319534187748	2.71769944295221	0.00657375229612945	0.093467849241037
ENSSSCG00000010540	79.2013199470883	0.572846387637003	0.180055795306456	3.18149375121204	0.00146517683629196	0.0354946981961047
ENSSSCG00000010577	17.2709699550653	-1.00694761574256	0.256128478681357	-3.93141606480737	8.44469796962688e-05	0.00585019927427769
ENSSSCG00000010683	1056.54305375731	-0.271516858610951	0.0692200750072404	-3.92251609930429	8.76290359761098e-05	0.00599412061214734
ENSSSCG00000010684	1258.64335294721	-0.290085499562064	0.100311434443862	-2.89184878244769	0.00382982232215701	0.0662587751378493
ENSSSCG00000010686	332.719366813611	0.662525620732949	0.133006198938944	4.98116347973434	6.32031172195484e-07	0.000257236687083562
ENSSSCG00000010738	402.096476729659	-0.286549880554515	0.087743182359448	-3.26577943549662	0.00109163240919653	0.02918189757261
ENSSSCG00000010768	41.5451149698564	-0.842865282934761	0.196829106965612	-4.28221870194237	1.85038978201849e-05	0.00202176816451416
ENSSSCG00000010787	93.0657459257649	-0.67918426944374	0.17338107800924	-3.9172917670263	8.95493406096547e-05	0.00607443027135491
ENSSSCG00000010788	6.09349802976381	-0.796452500628096	0.192607882570265	-4.13509815901509	3.54802947947398e-05	0.00326338530654443
ENSSSCG00000010798	1026.51473578147	0.151999560355193	0.0532806920807234	2.85280754470879	0.00433348574352365	0.0719155432258564
ENSSSCG00000010826	11.7884981842133	-0.553535638441202	0.154195545393289	-3.58982898649479	0.000330894975780945	0.0139921304044514
ENSSSCG00000010830	913.885613871726	1.08874412195209	0.29396563547224	3.70364420386445	0.000212524280787602	0.0106786891704388
ENSSSCG00000010854	1283.60984508384	0.269626694106764	0.100400227927757	2.68551874504483	0.00724173124860796	0.0989885682009551
ENSSSCG00000010861	378.886812749291	-0.229270711743729	0.0665358725005955	-3.44582107556606	0.000569327183127072	0.0200289987874071
ENSSSCG00000010865	42.2487263366218	0.840277210567605	0.213345056974595	3.93858298140775	8.1964247062477e-05	0.00578256696665096
ENSSSCG00000010893	4.46904945654713	1.3254008136358	0.387939141782775	3.41651736286502	0.000634276189508415	0.0211356582072257
ENSSSCG00000010894	55.3026215751642	-0.44875764507282	0.103243295751929	-4.34660325209966	1.38261981224975e-05	0.0016825138841036
ENSSSCG00000010896	144.224612246056	0.525017609098317	0.151635106573599	3.46237504600221	0.000535430471690266	0.0191873006187146
ENSSSCG00000010912	27.3430417327789	0.577295204407392	0.197170437464438	2.92789939420566	0.00341260448928902	0.0616424150724089
ENSSSCG00000010944	209.576423362243	0.430395763363242	0.0990763745757418	4.34408066712427	1.39860119777488e-05	0.00168660944442778
ENSSSCG00000010948	6.20139558244062	1.0909096360417	0.354893641408045	3.07390583757291	0.00211276106006446	0.0450206152589651
ENSSSCG00000010966	8.20219750897876	1.8992209141067	0.455230129680235	4.17200178608732	3.01935269689662e-05	0.00289147422973394
ENSSSCG00000011014	53.8650313379042	-0.428754457153431	0.117342602019827	-3.6538686698032	0.000258318432670649	0.0120568394883252
ENSSSCG00000011032	99.1647535503733	-0.390457947392476	0.14157034317523	-2.75804902803113	0.00581474760184051	0.0868414745374695
ENSSSCG00000011065	28.9191544863793	0.743307251358786	0.214104038134684	3.47171056573535	0.000517153580473635	0.0188350342060644
ENSSSCG00000011077	191.382828461188	-0.274674308744935	0.079066190761929	-3.47397928366107	0.000512800624082384	0.0187207040285207
ENSSSCG00000011103	10.6732537853647	-0.539696626818758	0.170932460900349	-3.15736767595824	0.00159200472698418	0.0375620825439166
ENSSSCG00000011120	139.585447273075	0.345917405052102	0.123771665692352	2.79480285828841	0.00519313728398659	0.0812925720993286
ENSSSCG00000011125	1136.26158908527	-0.419143632738023	0.116685560819665	-3.59207797257623	0.000328051655531413	0.0139724268171943
ENSSSCG00000011130	17.1501979012917	0.874055392255445	0.296928666221894	2.94365445875228	0.00324361922575828	0.0598030815349318
ENSSSCG00000011207	34.866181980376	0.519108887289894	0.193733976312369	2.67949327821003	0.00737336836350761	0.0999487401814353
ENSSSCG00000011212	1.0529286876583	-0.733513827030897	0.258190636278167	-2.84097764971085	0.00449754643453126	0.0732933493034725
ENSSSCG00000011213	2764.95079648098	-0.275073425023394	0.0807903228423677	-3.40478185190691	0.000662169278080149	0.0215602316942896
ENSSSCG00000011301	209.207949885237	0.302330907730606	0.107628167497149	2.80903145302196	0.00496907916127835	0.0789096547079763
ENSSSCG00000011304	287.54469780776	-0.27191004746689	0.0991680897293478	-2.74191071148989	0.00610829433404712	0.0895076793503934
ENSSSCG00000011309	129.987180114344	0.470246995460401	0.15324873924934	3.06852113605514	0.00215121110457085	0.0456616177941473
ENSSSCG00000011313	54.5940460693793	0.840034132244177	0.300111373673309	2.7990746300692	0.00512492909554442	0.0803794274330089
ENSSSCG00000011318	28.5996028094209	0.686465728990359	0.221363719400233	3.10107605189451	0.00192818760718314	0.0430012249930706
ENSSSCG00000011323	0.777586749215594	1.47120271509469	0.470565175372477	3.12645897336145	0.00176925188660066	0.0403331578376574
ENSSSCG00000011329	695.922033645876	0.207565608424005	0.05982970032195	3.46927374376058	0.000521867423393174	0.0189494177708891
ENSSSCG00000011389	185.96579285839	0.258579392353963	0.0687649310766851	3.76033813028332	0.000169683844020841	0.00930118848706833
ENSSSCG00000011421	624.788483134197	0.337422252507663	0.0901036224880812	3.74482449417943	0.000180519923295593	0.00963562082377788
ENSSSCG00000011426	100.223957219254	0.374429766994961	0.0968096987783494	3.86768858616364	0.000109871851907999	0.00707001481842776
ENSSSCG00000011437	551.079493869926	0.225725167342028	0.0679537981757693	3.3217446765546	0.000894565114416251	0.0258677088147363
ENSSSCG00000011454	39.5471018061897	0.373248449628215	0.108617667115861	3.43635118981221	0.000589606153189407	0.020466499304741
ENSSSCG00000011496	12.9562123135857	-0.699977717191848	0.236732407311939	-2.95683098541509	0.00310818439634903	0.0579624764863256
ENSSSCG00000011499	75.3833400518092	-0.356091874451653	0.0928985178468548	-3.8331276182326	0.000126524271957387	0.00765730538091544
ENSSSCG00000011507	1405.2403252567	-0.274079133597788	0.0791807006655493	-3.46143859922973	0.000537296668014412	0.0191873006187146
ENSSSCG00000011516	42.5383640527658	0.667441480043467	0.201945209286282	3.30506221168775	0.000949553203662318	0.0267915531293285
ENSSSCG00000011534	472.656431263303	0.537320388912849	0.174598269578062	3.07746686270917	0.00208768048619451	0.0447792336169258
ENSSSCG00000011563	189.918667294482	0.285243383140824	0.0820778045661777	3.47528037145338	0.000510319680000317	0.0187207040285207
ENSSSCG00000011580	231.021120186121	-0.245930667133492	0.0872053539687576	-2.82013266320322	0.00480037991604084	0.0768438397572713
ENSSSCG00000011596	12.4957049131139	2.89712966089927	0.630048523433257	4.59826434496227	4.26025233069415e-06	0.000835625396912058
ENSSSCG00000011602	1819.13284628657	-0.147841498894878	0.0412304412063176	-3.58573652304805	0.000336128195752618	0.0140959126874699
ENSSSCG00000011609	59.9748716211927	-0.636529024645537	0.160654751184501	-3.96209274828433	7.42956662453339e-05	0.00552298377385404
